Filename,ClassId
08427,15
09716,38
00698,1
08337,39
00201,9
04311,38
05886,35
11242,10
09543,32
01742,25
03077,2
06075,36
10566,11
00533,1
01476,2
11293,22
00022,9
12566,39
07315,35
10751,13
11675,3
06294,11
11084,6
03096,10
00354,12
11123,10
03437,18
11979,17
00065,9
05616,9
12233,12
10594,38
08555,38
00847,38
04767,17
10042,17
08923,8
02755,5
12416,13
12457,17
06174,38
10295,10
04476,2
05189,20
07915,2
08251,9
00373,5
01387,13
12351,8
04090,7
10860,13
09895,9
07104,38
02052,25
04057,28
06982,18
11315,14
05386,35
08662,12
04459,9
09544,13
02400,28
11956,7
07689,12
07998,4
02457,2
04242,2
02403,23
04863,15
11351,25
03226,4
06586,2
06564,14
05139,2
10169,40
11951,3
10733,1
07965,15
05868,9
10090,25
04941,13
04846,13
12039,39
00769,9
08261,1
04939,2
09989,8
01535,3
00589,5
06254,1
02728,15
04497,5
07115,30
05619,3
02397,3
01564,22
08026,13
12025,13
12254,29
04972,7
06002,0
09535,38
01333,9
07299,7
03386,42
00934,1
07716,12
04324,35
08452,20
00655,11
09422,38
02499,12
03738,31
11740,8
10313,9
10599,4
07418,12
11212,5
07513,8
06772,4
02515,11
05845,3
04269,17
09242,18
06011,15
00820,4
11275,31
00867,9
10815,5
00704,7
01406,13
11706,13
05063,36
08686,10
09194,10
03414,10
02281,5
05057,27
12028,12
04437,20
00537,6
03351,1
03680,2
05013,18
05458,12
07529,14
01850,35
02000,34
10966,8
08889,31
01650,35
01848,14
09560,2
07886,26
07102,10
06989,1
00068,5
06833,2
04452,31
07688,2
09116,8
03694,2
03899,8
09279,11
01411,7
05231,3
09956,8
00093,14
07834,13
08812,15
00686,14
10519,40
05393,18
03046,28
05529,12
05253,12
00654,12
09924,38
04774,31
04047,17
00602,4
01603,25
02114,2
11890,16
04218,26
02414,25
03602,2
08685,23
01501,8
04673,4
03834,5
02036,26
05746,12
11677,14
06029,25
05308,2
01820,5
01473,10
10370,14
03897,1
09240,10
01699,27
11937,6
06676,12
08101,10
08561,23
04508,12
01641,13
06611,22
08848,29
03053,38
08409,8
11593,18
06422,31
06390,1
09159,32
06964,18
03707,3
01680,13
01020,14
07342,7
00965,5
10926,4
09200,7
00473,1
04917,9
02544,39
04167,5
07978,34
10933,11
11759,21
03397,16
01538,5
02419,31
01288,8
02640,12
11810,33
08192,9
04650,4
00877,5
10236,2
02385,10
06212,26
09829,8
10822,1
03066,12
11889,41
03242,7
10574,4
08378,2
09436,9
03736,17
03855,38
00141,4
05106,1
11902,15
03585,10
03281,0
00870,42
08657,31
08893,10
00784,7
08573,14
11344,42
05993,1
03082,34
02483,12
05135,3
12568,10
02833,17
02382,2
05336,40
09078,23
09578,9
00648,1
03969,13
00223,1
01187,5
02511,20
00254,34
03042,2
00297,28
00389,9
01128,13
03158,10
07464,8
02057,36
03516,9
01958,40
12163,25
08449,24
01317,25
06123,17
12412,21
11437,13
00578,13
09011,3
09788,1
02417,13
09312,8
09050,3
00736,39
00875,1
02889,10
03753,29
01887,8
10469,18
07228,13
05444,28
02159,40
09295,6
01475,18
09753,25
04740,13
10246,4
07471,38
06441,37
08801,17
12446,10
04115,31
03325,14
09742,14
12136,2
11423,7
06666,11
06759,1
11498,15
05242,38
08274,9
03898,15
09122,13
04874,1
03801,9
03278,18
03403,14
07660,38
12063,4
05660,31
11072,12
08353,38
10493,2
03271,11
11095,1
09509,27
07637,34
12392,5
12192,23
07741,20
12497,38
05837,2
02476,23
04631,1
07094,7
08665,12
03509,38
06810,13
04970,9
07291,5
03360,41
10471,2
07945,1
05684,25
04390,9
12044,12
02736,2
01196,14
12286,8
02348,4
10698,41
11862,12
01259,5
05249,2
08783,12
10369,2
10022,18
06975,12
06038,27
07649,13
05628,37
11873,0
12085,10
06044,10
09581,13
00545,1
12518,18
05706,17
12200,18
09872,4
09314,5
09587,4
09975,40
12117,31
04663,6
12303,9
02654,13
08820,2
11763,23
09425,13
10392,17
08742,1
10037,33
09306,5
07827,28
12326,40
01557,28
08054,13
07546,1
06275,38
05334,8
07092,11
04851,3
07872,1
02080,2
07567,13
08390,3
11341,24
04475,2
12350,9
11581,13
00821,14
09641,5
11831,12
02210,7
07401,10
10809,5
03135,1
04292,29
11393,21
11600,8
03284,12
05151,25
10551,1
09637,22
04671,25
01265,38
04179,4
12354,26
05615,17
07896,5
11771,0
06185,8
08117,4
05724,6
05035,12
11249,8
02148,12
02713,1
03750,35
04471,33
06595,7
07377,5
01563,38
08785,7
01640,33
00046,3
11767,5
02623,5
06477,31
08233,9
00572,41
00178,13
00245,40
09838,2
11362,24
04137,1
10517,15
02958,9
11716,38
01548,25
11617,30
01577,28
10398,11
09739,3
02150,11
01746,39
10861,11
09380,34
09446,2
12626,33
02408,2
01085,8
10910,41
02320,5
08918,6
07900,17
01405,10
01519,0
11421,13
11158,17
12493,34
01683,23
06392,33
00927,2
10977,17
02920,35
07810,7
09123,35
06042,25
00021,33
09294,4
02068,15
02971,12
06394,3
09667,4
10804,9
03978,31
04517,10
07858,33
11867,34
04538,5
04920,1
02039,12
04849,29
00156,6
11598,5
10852,11
05617,38
12512,10
09859,26
05585,1
11963,25
00541,6
12449,25
05636,15
06736,10
06904,12
03970,8
09270,21
10898,16
01489,12
05437,10
04836,5
00671,10
04536,5
02996,18
12209,38
07173,4
01983,7
08172,38
09537,35
02260,10
02312,1
10992,6
07777,8
01710,1
11354,15
02074,9
10802,38
10636,12
07619,38
05955,1
07885,20
10354,38
08794,13
06260,5
08328,15
01523,13
04528,35
04038,24
12432,33
03341,39
02669,18
00458,39
04064,17
07630,1
08679,2
03817,18
04225,8
00752,9
02287,17
10206,40
12079,16
09108,25
06020,2
03688,4
03860,25
09324,3
12586,10
09527,3
02606,28
01251,1
08951,13
02837,31
07255,30
03167,12
09384,14
01167,38
03579,38
09969,14
00479,13
03871,33
05940,1
00299,26
11113,5
01844,5
00195,2
00121,7
11842,42
06726,16
10609,38
05540,29
00512,25
09381,35
07318,3
09776,25
02540,25
12445,10
09414,10
10356,7
05705,41
10375,17
11075,7
04259,9
06250,1
02115,13
03973,36
01000,17
05110,38
03071,1
06066,12
09443,24
08772,4
02109,30
03407,5
12051,1
11184,3
07123,8
01664,2
12090,18
11342,9
00334,10
08317,11
10876,9
10834,29
12593,3
00957,36
03700,35
01431,11
05137,25
01127,8
01049,35
04161,5
07658,17
10205,26
01869,25
07922,14
03249,11
00184,20
04744,4
09321,3
05497,31
01207,16
02781,25
11261,41
09563,5
01674,15
04099,13
07527,29
00652,13
07085,42
09119,5
10840,11
02443,17
06661,12
05721,4
10680,3
04360,36
04194,10
07519,35
11272,39
04373,8
01022,11
04831,7
04959,2
03279,17
11305,14
01925,11
07438,8
07668,10
00349,28
02672,16
09890,13
09648,6
03342,3
00730,25
01713,30
02563,11
00159,4
04235,8
04247,12
05033,18
02042,7
07782,8
11751,34
05790,10
04872,4
10778,18
03184,3
10973,14
11226,4
02037,35
03222,6
09636,13
03422,40
04277,10
11455,31
00511,2
04842,11
02584,19
01606,18
05284,12
11726,29
01595,8
07512,38
06088,5
01771,3
02988,36
08094,5
12312,7
00657,13
04604,1
12114,6
07375,31
06587,11
09606,12
07200,33
09723,11
09151,38
07575,42
12554,6
03038,1
10438,10
00981,7
04967,7
11023,8
03348,5
07199,10
12455,16
00206,2
00010,12
05060,3
01026,11
06283,4
03472,16
03362,25
05958,10
02486,9
04857,38
00958,7
09285,35
06651,26
05148,2
01419,12
00165,9
11860,35
09941,6
06820,9
05953,35
12454,32
06198,17
08038,31
08223,35
09835,21
06056,12
02353,4
02673,4
08668,36
11882,8
02317,25
12439,5
05282,7
09691,4
06380,38
02121,18
08156,3
02882,8
02844,8
11796,17
07788,34
08462,20
04543,3
00792,1
08090,33
01037,2
01038,35
00475,12
04647,4
05073,13
05665,13
01806,38
10734,6
10603,1
10626,9
03377,12
00216,10
05316,11
09514,26
00613,29
00901,24
08294,13
12625,12
04611,33
05025,9
06073,13
12035,17
09244,2
01651,17
07518,36
05354,33
01571,1
08290,14
06113,11
04965,11
04884,2
00675,0
02815,3
10094,35
07499,4
03959,4
00036,3
00795,42
10753,1
09903,9
10350,15
04903,7
11585,1
03489,12
06447,12
04929,34
05633,35
11707,14
07082,9
10989,12
11604,16
00865,33
04692,11
06121,13
05810,38
02048,2
02762,38
08544,39
09988,13
11259,10
01888,16
01173,34
08311,1
09416,38
02112,18
11192,21
03374,15
06502,4
04531,35
08021,34
06128,28
05112,14
09099,3
02940,8
10716,25
10278,4
10129,1
08165,4
10032,4
10929,7
10096,26
09942,9
08852,33
00026,13
09522,1
08650,12
01764,23
11957,18
07049,24
04869,39
11486,11
03997,13
01061,12
07762,4
10165,33
00717,36
07624,8
08331,12
11866,21
07416,17
03306,34
01908,38
01991,2
11321,11
02361,30
09260,5
07837,3
09821,25
08338,10
04094,35
07642,10
09126,25
08666,17
07771,8
12193,35
00588,5
09130,13
10442,25
04112,23
09714,38
04864,1
11893,7
06523,12
06831,1
07566,18
09832,2
03012,27
01883,1
05408,12
10315,12
00557,8
00348,13
10747,7
05546,10
03070,12
02118,9
03975,40
08813,1
10782,18
06793,2
08658,2
04337,1
00827,2
03833,7
04739,7
03493,24
02692,38
09430,12
12382,11
02493,2
09066,26
00224,14
02180,5
03720,41
05975,2
03843,1
04644,5
10595,7
01998,3
06346,8
05383,28
08855,4
02137,10
12237,1
04309,7
03009,0
07632,35
02238,10
01432,17
05968,8
08761,23
00238,4
05640,3
04760,7
10461,29
00143,18
04524,7
07198,13
00356,35
01919,35
05160,34
01472,3
11218,11
09096,3
01553,3
00242,20
12054,12
01569,5
09864,33
10999,24
06800,37
08147,34
05020,28
11058,7
00661,13
03601,14
10646,13
06672,3
00747,2
10669,25
04222,13
06493,2
04022,35
03067,35
10839,1
03667,14
01283,36
07265,12
07846,7
03203,13
02838,6
11042,25
00456,14
07239,13
04204,3
01889,39
09627,28
06509,11
10195,3
03356,2
12332,13
12537,28
04956,2
09169,38
01927,31
00726,14
10818,11
09874,11
09086,1
09635,38
12396,5
02108,36
11264,13
05312,1
11939,13
07036,12
10253,10
00351,2
06667,4
03918,16
10363,24
09547,27
04890,1
08636,13
02726,10
02780,8
06561,17
09471,16
02326,19
05257,15
03224,11
01996,35
08540,8
02424,6
08494,2
08264,5
03195,11
10437,25
11047,16
05800,10
05719,7
02271,13
11658,42
05809,38
00098,9
04513,1
06903,1
07019,8
08435,31
01064,12
11368,5
09311,4
06981,16
12327,2
03196,28
03885,31
12409,20
03676,2
06559,4
02502,23
05130,18
11620,4
02983,7
06347,7
10484,39
04243,14
00149,21
10057,5
05942,7
11302,7
08412,12
12521,2
01123,40
09477,8
02714,1
04919,1
00921,25
02099,1
11109,23
04948,31
01686,7
03417,13
02092,9
08288,38
04952,16
02667,3
05417,12
04582,12
06909,12
12410,35
09179,10
04076,5
08465,25
03533,12
05668,5
08510,30
06597,4
03814,13
11894,10
05749,26
11670,11
03692,12
00116,27
01717,10
07747,36
02290,1
11492,12
04646,2
01843,29
05561,12
03176,17
09896,13
09451,18
06041,23
11037,9
11865,4
11819,5
02633,23
02176,17
00587,30
03041,13
02221,12
12202,38
05414,4
03245,9
00137,40
06814,38
04065,29
01361,3
03942,5
08210,19
02860,5
09437,35
08924,7
11174,16
05059,10
00746,4
04341,12
00914,18
12098,42
10428,9
05864,3
10774,35
00664,13
06018,5
02218,42
04971,15
09488,35
01513,13
03941,7
06993,5
07224,4
04241,18
10172,1
03622,3
12375,28
10222,15
09852,2
07550,12
09017,11
05366,13
05930,35
01264,10
10512,28
03412,14
01901,10
00123,8
05579,2
01993,11
00625,13
09590,7
10607,3
04357,2
01031,8
05294,11
00264,1
11125,2
06067,13
06469,4
01718,11
12184,40
02409,8
05743,31
11560,13
09594,4
02803,5
12542,4
06730,10
06908,11
00799,15
10823,18
07954,12
01653,10
09271,1
05567,12
05508,13
07360,22
01121,41
02830,12
02757,18
04495,12
01518,16
01356,28
01134,4
07333,4
06344,10
11446,6
08796,13
04547,7
03436,9
01512,18
03887,38
06325,31
06517,9
08189,6
12088,2
11389,4
08824,30
00721,13
12017,14
07159,8
07964,13
10479,5
00213,5
06612,27
09263,4
09303,18
08433,17
02243,16
01973,1
12310,38
02537,10
08481,28
00114,30
08693,18
04731,21
00155,3
11267,10
07012,12
03934,9
03347,35
08190,5
04924,10
01380,9
05984,3
11779,3
01689,25
03915,4
11012,30
00823,4
06585,10
09548,19
03643,18
06063,11
00024,1
02061,9
09008,16
01635,5
08279,35
00638,17
04608,4
08039,10
11122,3
08806,15
00660,5
06093,2
12621,5
02723,9
10149,17
06596,5
09031,23
11507,5
07898,5
03293,5
03418,36
12579,20
05791,37
10892,41
04593,10
10697,2
07234,18
06137,2
03194,24
09272,2
07073,27
05404,20
04355,12
07956,13
01217,9
01364,5
01857,12
06980,22
06110,8
00996,25
08073,13
01737,15
11170,21
08256,2
04450,17
06896,4
12302,18
05382,2
10269,38
11149,17
11952,3
03181,10
10685,11
05475,4
08220,1
11754,13
04794,25
03859,16
11343,7
03809,14
03861,23
04804,17
08453,4
11232,33
03202,1
06397,5
04054,15
04514,35
06777,4
03315,10
07877,37
07202,2
03949,12
10201,5
01318,13
02839,28
08476,14
04056,10
01046,2
03977,4
09146,12
08880,2
03820,26
03515,7
10235,8
08469,26
01751,20
04244,38
07242,1
00831,7
05544,9
09601,16
11639,33
10156,25
09857,17
12130,25
04555,36
08857,13
09495,8
09388,11
01504,7
09833,17
06636,18
03240,4
07812,5
07938,33
04542,12
01856,24
00076,1
03147,1
02247,13
00193,38
07063,33
07725,21
04761,8
11066,3
05725,7
03924,9
07733,11
10564,39
06175,2
02526,4
03179,7
09253,18
04897,4
06928,2
09688,23
08768,15
10250,41
04349,11
07572,12
07165,11
04587,24
06674,38
12213,1
01556,4
01005,5
00145,25
01543,9
06802,25
00056,5
04785,38
04081,10
11606,7
02832,34
05563,10
09027,7
04653,8
07592,1
00887,1
07354,2
11854,2
07523,10
06744,26
04127,4
03632,2
10276,21
00000,16
05429,13
11359,35
06271,12
11687,25
00646,12
11520,1
06673,9
11785,38
04755,7
05949,36
11247,1
03614,35
11502,13
11679,36
10552,4
01917,16
09681,4
07494,5
07908,1
01526,38
07815,9
08028,3
09676,13
04887,11
01912,9
06954,31
02545,17
04900,25
10881,3
11472,1
12357,13
09902,4
02675,15
01493,5
01829,38
10394,13
03717,4
05199,13
12005,5
03420,0
03127,14
09504,38
04732,19
03587,11
10421,38
09120,10
11403,18
12624,25
11587,13
05223,26
07227,11
07062,14
03610,12
10083,3
06010,36
07501,3
01007,3
00011,7
10024,18
11923,22
00088,22
07406,21
02453,25
03985,1
10796,13
00800,38
05766,39
04664,38
08972,20
00584,35
04765,28
00580,17
05951,8
06420,11
12461,12
07868,35
01267,18
00810,26
09426,5
00973,4
04264,35
05773,5
06105,38
02697,38
11179,12
02165,2
00232,33
02816,1
11843,1
00279,1
11250,7
11046,3
12169,1
02874,1
11721,25
06971,38
03060,8
05428,5
02649,11
06362,15
11334,13
08519,18
05413,18
09457,28
09779,16
00358,38
11650,3
09900,5
07208,2
10302,4
05986,17
06053,25
08113,2
01497,7
02978,36
02645,3
10103,12
09487,13
05252,1
07718,9
00767,5
12548,9
09526,5
09702,33
11733,10
09970,17
00629,17
07352,5
04139,1
08057,38
03328,9
11848,33
01632,25
03895,5
10527,29
09682,1
04453,25
03227,35
10909,13
08527,25
06515,38
03310,25
07193,12
06933,5
00930,38
01328,13
11886,10
03289,1
12600,35
02169,2
08973,11
07974,2
09163,18
06581,13
01601,6
02788,8
10642,1
06668,42
00977,10
07988,10
05667,11
11738,40
10464,8
00474,35
07853,12
12182,2
10151,12
09678,14
01292,14
10785,33
00404,38
06607,5
02464,9
09157,11
10556,22
07540,39
11879,13
05086,13
05890,5
11134,35
04988,1
05071,11
05238,38
06838,18
04410,6
03848,10
02358,33
11832,31
06261,41
07453,7
09193,38
11143,1
04031,1
08866,25
08102,11
02657,25
08549,30
09693,4
04089,13
00440,22
03696,4
09949,9
02930,0
00366,7
06141,26
06748,13
01558,2
05341,25
05531,7
09922,7
03064,12
05459,28
06161,6
01496,38
04845,38
11552,38
01177,18
10533,11
08550,2
06724,12
04891,38
02255,12
05994,10
08316,1
04525,30
10348,1
05432,8
10199,4
07918,35
10228,9
09870,3
05597,11
08609,13
05339,9
01126,12
06900,35
12371,28
07522,11
00256,35
08773,27
00180,8
08498,4
05032,38
12384,1
10976,14
08933,21
08408,5
00476,35
06203,14
08750,25
05877,5
01826,14
05170,3
04173,2
12103,4
07346,22
07817,38
05686,5
02244,1
05335,31
12007,38
03748,12
11434,13
01030,18
11719,2
12010,13
11152,7
11689,13
06350,10
12256,1
12386,15
05782,12
06558,10
05899,14
06378,38
08886,2
06753,1
07345,2
00321,4
04675,39
01015,35
07591,35
02529,5
06408,4
02235,8
12397,10
07558,4
04516,2
04557,25
01704,16
10614,17
05134,22
01776,11
03482,17
01351,12
05603,7
03756,13
03999,4
08131,40
08194,29
07340,29
02945,15
09455,1
06391,25
11477,14
09257,12
08949,25
02041,4
08434,12
10053,28
01516,3
10162,2
08993,18
11331,5
00470,8
07155,5
00548,12
10067,25
02160,0
05206,1
04121,7
07363,8
06059,10
02841,38
03957,6
03854,1
00005,38
10531,9
01484,8
00025,11
01855,5
10951,13
04295,2
02402,8
01955,1
02651,12
01521,8
08557,1
10183,12
00343,2
02378,27
01756,9
01658,12
01315,35
05374,9
03314,10
02797,10
11747,14
04229,38
04806,9
03499,8
12558,35
08556,35
12006,25
09064,11
05347,5
06033,6
01708,8
08597,8
03916,2
01021,1
10502,26
04314,26
07382,13
10811,23
12560,9
07403,9
00003,33
03090,4
06663,9
02516,12
00693,13
11210,8
11386,12
05346,33
12333,20
01155,33
04368,18
07054,18
06332,26
12173,4
11661,23
03991,42
06399,35
01365,10
09520,17
04028,7
11273,25
07883,17
09233,42
11120,35
01438,10
06601,8
11183,26
00252,0
03491,2
11946,38
04434,0
05677,9
09344,14
06070,35
11333,13
00802,5
05870,28
02627,4
10795,11
04274,4
10831,3
04607,35
10430,12
07526,5
07111,10
03440,18
12564,23
00773,28
10114,11
10026,38
09775,12
02098,18
07928,6
02011,12
00434,12
02462,10
03931,9
02252,25
02094,25
05925,12
07813,7
09135,18
11755,22
09889,33
10299,8
06955,8
03044,10
01023,35
00346,18
08061,10
09879,38
11106,25
04817,7
05730,31
04011,30
01975,12
12399,39
11010,13
10480,18
10869,26
12156,18
12479,3
06288,32
09358,13
01339,31
01815,10
08678,6
09136,24
06776,3
11085,15
04507,17
00246,5
08151,10
12530,2
11829,1
08569,13
04186,20
07509,35
03402,15
02524,10
01191,2
00129,6
09884,12
00157,9
10757,2
05676,25
09226,10
01447,1
12529,38
10271,13
06446,1
10088,2
02278,1
06311,31
08919,2
03192,3
00150,7
01463,34
02696,11
07281,34
03094,14
02399,5
04131,11
00547,1
00478,24
02135,35
05522,38
04678,6
03118,1
07451,7
07651,3
08213,2
05295,20
02964,9
12533,14
05315,38
05049,2
09490,25
05272,1
04930,35
07543,4
05527,32
08927,13
11503,38
09684,13
06618,10
06006,2
09395,12
02179,12
01539,25
03217,24
09317,13
10672,5
09876,4
04717,36
11619,8
05736,23
02104,2
07767,18
01576,38
03255,25
08840,13
01559,20
07334,1
00197,38
04449,3
08970,2
07539,12
01089,4
11765,39
02214,4
01788,1
05710,2
03209,2
00306,32
05565,3
10237,10
11825,25
02760,30
00231,13
00077,10
08542,10
12393,1
05859,5
03869,33
04796,25
09239,22
07895,35
03139,10
05299,36
03287,8
08792,25
11435,30
09972,13
00573,6
08759,10
06935,4
06234,5
12430,1
04462,38
09679,3
06638,5
00783,38
06100,9
08429,10
03659,13
08093,5
12296,7
05849,4
02151,36
04590,10
01693,17
04573,2
10273,38
08758,38
10208,13
03740,11
06255,42
01083,10
11287,9
03774,31
01627,38
03431,4
07116,17
09734,2
12168,2
07390,11
09841,28
06108,27
11480,38
02915,17
09588,17
05074,16
00764,12
11614,14
02727,2
11673,2
05046,1
06700,2
04711,3
08276,12
07806,38
01095,37
00038,16
00606,7
09905,13
06125,13
10813,4
04245,5
03609,38
04092,10
08201,5
03452,1
00461,25
00324,31
02749,13
08334,13
02380,26
02202,33
06999,15
11745,6
04843,3
11783,7
02139,1
10283,42
06449,4
11668,38
03080,9
09692,30
01652,13
06852,38
09261,25
12340,5
02501,12
03571,11
09467,33
06494,2
05645,5
01331,4
04123,34
09549,11
05774,24
02333,36
07028,35
04945,19
10836,15
10885,2
01852,13
05256,4
06407,8
11960,18
02898,15
05581,2
09826,9
12320,36
05649,7
00609,9
10931,12
04154,17
05422,31
00154,17
05251,26
12239,10
08526,7
08384,9
09137,4
05348,4
00276,34
06740,18
03779,0
03960,21
08694,8
10583,42
05961,7
11377,36
00621,14
10002,20
03104,3
11271,13
04255,12
09371,18
04375,15
01681,25
06341,27
09643,14
06584,15
01978,10
01527,2
03343,15
05635,7
04270,13
01986,2
09999,5
11027,3
08358,31
05985,6
03615,4
12459,21
12610,35
03429,35
03660,8
04840,5
03438,7
10102,17
02062,2
11190,14
03547,11
00770,10
00244,10
12506,34
03921,12
08104,32
07803,11
03831,1
00431,13
04329,35
08333,4
05092,10
00436,10
09701,8
03389,5
05599,15
02284,4
10691,20
11292,12
07257,2
05878,18
01249,12
02600,30
06798,2
09538,1
07694,38
08629,13
05062,38
03580,24
02084,10
07260,5
11279,12
11462,2
06453,1
00540,8
01630,11
06608,10
06695,33
00986,5
04197,13
09056,20
06538,13
02926,10
08123,18
01824,30
03025,30
01147,4
01098,18
00917,38
05952,7
01834,4
12086,10
05410,4
01503,9
08118,21
01831,5
07153,2
06875,38
00380,19
01416,3
08142,32
09067,38
03152,2
09623,7
10134,35
07844,35
05644,20
05829,11
03022,28
12014,12
02634,35
05298,13
06404,7
10196,33
05104,2
05831,8
06627,1
00241,13
01442,18
00960,27
01861,42
10185,3
00762,10
08702,26
06930,7
08492,16
12151,2
11252,17
11376,25
07141,4
10119,20
05129,15
00173,25
09307,31
10676,6
02081,9
01224,17
04968,10
04782,11
11770,16
11394,20
05813,1
11863,11
08419,17
00985,10
11821,18
10695,18
06136,42
10913,11
06531,4
00368,19
10433,28
09093,39
05421,7
01761,37
01884,5
03799,30
05797,24
04612,37
10239,11
10846,13
11694,9
05844,18
10853,12
12381,12
00169,17
06582,10
03984,1
10380,4
07792,12
06133,17
01866,9
03914,4
04379,4
11424,2
02905,25
06704,33
06379,34
12594,12
00535,31
10192,3
11663,7
04522,34
05467,10
09081,6
05492,8
02942,17
07615,13
11827,33
11571,33
02332,42
02885,25
11871,9
11150,33
05436,38
11565,13
06769,10
11054,4
03013,3
07380,3
10194,6
04338,4
02699,5
03874,7
07140,12
09407,22
08442,13
08174,5
04005,29
12505,14
01234,3
08166,25
03735,35
09979,3
04567,8
03182,7
07407,10
10980,37
10443,36
11322,12
09952,12
05662,18
01822,13
07411,37
06756,25
12289,2
06069,5
08819,18
02158,3
05570,13
04438,33
03243,25
00595,3
07254,38
01242,37
03478,11
06934,13
07314,1
12230,2
04132,33
00240,12
00816,11
01032,11
01180,26
00371,18
01915,38
00872,10
09906,35
10367,27
11602,10
02040,13
07336,9
03043,30
06919,1
10383,33
04619,11
04723,4
03496,7
09934,12
12613,8
08271,8
11749,13
05679,12
03764,38
10494,10
05643,18
01425,14
03628,5
03392,4
08901,10
02229,17
09675,13
06256,13
10457,12
04828,35
08348,30
11007,7
11840,5
12501,38
06418,36
05280,30
04382,2
11326,29
04824,4
09642,14
10555,3
05638,13
07731,1
11654,11
02432,35
01554,38
09247,18
06720,10
04609,5
10483,25
11147,38
01726,10
01096,30
05573,7
10263,25
05162,11
07937,5
03400,3
08089,1
08533,10
06840,2
11550,10
08108,11
12229,28
09744,4
08125,12
11067,38
03981,18
12095,3
06871,26
11079,26
07496,13
09299,18
01984,10
08769,32
00274,25
09444,3
02010,36
06893,25
03560,17
03471,11
03138,7
01654,38
00352,16
03845,35
03620,16
04467,12
01624,7
11206,10
10473,1
07724,2
11892,14
05078,12
08539,5
10255,38
01008,12
01457,5
06005,1
09113,38
11237,17
03136,1
06785,14
02957,28
07948,35
09356,16
07366,14
07385,14
01107,9
00720,10
12405,4
08136,7
05064,11
12544,2
10912,1
10916,36
12153,8
03337,20
10995,21
07435,11
04286,5
02738,28
00712,11
12154,7
08684,41
12428,9
08295,12
06001,35
04797,17
07737,20
11970,2
07953,29
09897,2
09341,2
05818,4
10688,5
07927,35
08741,10
10297,30
03732,3
10462,10
08262,12
11488,9
04350,33
03654,3
11308,32
08895,24
03006,34
02269,2
09458,23
09946,5
10545,18
10055,10
04068,36
08765,38
05989,3
05681,16
10382,25
03630,35
10777,13
00319,4
03239,8
07066,1
03282,2
00406,8
03221,26
01609,13
06539,35
10110,18
02943,18
01145,14
06119,36
03164,12
03250,27
02174,9
07705,1
08581,31
01505,13
08564,8
07625,31
10080,12
04844,12
04614,38
03870,15
01945,8
07295,36
11090,12
11815,10
04289,25
03154,14
10534,10
08879,23
10319,42
08413,28
02603,4
09686,1
04196,12
08351,38
05792,5
04307,9
00163,25
06226,25
06912,5
06480,22
01119,32
01033,41
08121,1
04973,10
06439,9
02855,18
00494,10
03050,11
02542,10
09703,18
08950,9
08149,2
12599,10
03371,12
12253,24
06060,2
01341,9
07186,4
11609,35
01827,23
05165,28
07893,12
01671,10
10340,2
10122,10
08762,9
08883,4
01199,14
09815,15
07778,7
07532,3
04902,29
12574,7
10136,7
04393,10
05747,21
02668,10
08176,2
01752,31
02904,5
04016,2
00832,1
05002,18
00893,17
04036,38
11137,38
04327,5
12022,8
07374,18
07268,2
03238,23
03563,35
08148,12
09482,15
01443,4
06111,41
11596,5
07337,9
01657,26
08319,2
01307,19
11162,11
04116,5
10258,38
02579,12
07112,9
09699,11
07007,17
00929,17
02314,4
02355,18
07805,12
08360,4
04479,21
01254,37
07341,33
08706,5
05155,13
04757,14
05694,17
03553,32
11935,25
01579,28
04071,1
05031,11
06786,31
12300,2
11045,19
10371,17
12441,15
06012,4
03308,7
09173,40
00636,16
10987,38
00878,3
01929,1
01942,1
00937,2
11360,12
08700,42
05840,9
07863,11
06151,13
11570,15
01749,38
12369,24
03338,18
00273,9
02429,1
01682,17
02328,10
11525,25
05675,8
06173,7
00085,35
04896,1
11524,8
06692,42
01210,18
06112,12
12212,28
11824,17
06686,9
04936,38
08935,1
08982,2
07563,25
10406,0
04084,12
00073,34
08024,38
07022,9
02743,9
00489,14
03909,33
12585,8
09047,38
08737,15
04645,39
06438,8
02900,13
00300,12
03531,4
02027,38
09445,10
05392,2
09631,38
06008,13
01106,8
10670,28
08534,1
06643,11
03413,6
07752,10
12313,14
04205,2
07105,1
08928,3
05114,35
06169,24
06036,1
08383,38
01987,22
06078,8
11418,11
08775,4
02119,3
05322,3
05244,12
11637,3
00856,1
01659,14
09589,33
12612,39
06050,18
08426,3
11864,1
01354,2
00177,40
06213,4
00727,11
08267,7
07166,4
00225,12
08964,8
10036,11
04429,20
01392,25
05089,9
11083,17
11099,35
11132,11
12508,1
11139,17
10651,22
11263,26
11015,8
00016,21
00218,4
06465,8
03695,41
11588,1
10481,25
11151,10
02046,38
10835,40
00536,38
04473,17
08146,12
08455,1
12510,4
09507,3
06092,7
12211,28
09980,13
02056,32
06230,7
02512,5
06081,1
12528,33
07071,3
05631,3
01420,12
05488,10
01941,15
09030,8
05842,3
00933,38
09858,2
11468,31
04751,17
09939,10
03829,38
11063,38
02861,4
07170,17
09115,8
02428,5
06071,15
11317,4
10847,17
03574,12
02015,38
03162,33
09254,18
05734,16
04727,18
06790,25
03932,35
07038,7
11885,9
03329,25
08475,14
04254,14
00378,1
05328,13
01386,4
12337,2
00457,8
04696,31
07282,26
